,0
146109,great
146110,time
146111,despite
146112,big
146113,crowd
146114,reservation
146115,hostess
146116,quickly
146117,found
146118,table
146119,excellent
146120,wine
146121,tapa
146122,fried
146123,pepper
146124,awesome
146125,wife
146126,loved
146127,pumpkin
146128,pastry
146129,dessert
146130,good
146131,meal
146132,decent
146133,price
146134,would
146135,highly
146136,recommend
146137,taxi
146138,dropped
146139,u
146140,plaça
146141,de
146142,catalunya
146143,requested
146144,clicked
146145,restaurant
146146,near
146147,ta
146148,shopped
146149,way
146150,along
146151,kilometer
146152,walk
146153,signed
146154,minute
146155,wait
146156,got
146157,wine
146158,juan
146159,enjoyed
146160,sidewalk
146161,international
146162,atmosphere
146163,note
146164,glass
146165,wonderful
146166,house
146167,red
146168,wine
146169,usa
146170,flat
146171,priced
146172,tapa
146173,wonderful
146174,go
146175,many
146176,description
146177,offered
146178,ta
146179,reviewer
146180,reason
146181,restaurant
146182,wait
146183,damn
146184,good
146185,five
146186,people
146187,including
146188,three
146189,bottle
146190,wine
146191,dont
146192,remember
146193,ive
146194,eaten
146195,well
146196,little
146197,money
146198,well
146199,must
146200,say
146201,first
146202,time
146203,arrived
146204,barcelona
146205,went
146206,awesome
146207,tried
146208,pork
146209,dish
146210,try
146211,roasted
146212,small
146213,pepper
146214,ordered
146215,portion
146216,first
146217,added
146218,tried
146219,cabreaos
146220,egg
146221,style
146222,yummy
146223,yummy
146224,yummy
146225,yummy
146226,fried
146227,cuttlefish
146228,taste
146229,good
146230,mouth
146231,steak
146232,tapa
146233,meat
146234,taste
146235,like
146236,heaven
146237,must
146238,say
146239,wont
146240,regret
146241,going
146242,although
146243,little
146244,bit
146245,pricey
146246,lived
146247,barcelona
146248,minute
146249,walk
146250,cervesaria
146251,catalana
146252,consider
146253,pure
146254,luck
146255,one
146256,favourite
146257,little
146258,spot
146259,barcelona
146260,whether
146261,sitting
146262,table
146263,outside
146264,bar
146265,inside
146266,favourite
146267,spot
146268,one
146269,table
146270,cant
146271,really
146272,go
146273,wrong
146274,love
146275,sitting
146276,bar
146277,see
146278,fresh
146279,seafood
146280,choose
146281,selection
146282,pescadito
146283,frito
146284,fresh
146285,ice
146286,pack
146287,waiter
146288,dress
146289,seafaring
146290,outfit
146291,think
146292,little
146293,captain
146294,boat
146295,something
146296,similar
146297,service
146298,always
146299,good
146300,good
146301,selection
146302,food
146303,drink
146304,great
146305,place
146306,eat
146307,drink
146308,spend
146309,time
146310,friend
146311,im
146312,expat
146313,living
146314,barcelona
146315,many
146316,many
146317,foray
146318,various
146319,establishment
146320,ive
146321,realized
146322,place
146323,people
146324,go
146325,must
146326,experience
146327,barcelona
146328,really
146329,good
146330,place
146331,eat
146332,case
146333,cerveceria
146334,catalana
146335,came
146336,packed
146337,line
146338,wait
146339,put
146340,name
146341,hostess
146342,located
146343,inside
146344,bit
146345,get
146346,table
146347,took
146348,seat
146349,bar
146350,understand
146351,time
146352,money
146353,service
146354,awesome
146355,within
146356,second
146357,sitting
146358,juan
146359,guy
146360,behind
146361,bar
146362,drink
146363,order
146364,soon
146365,front
146366,asking
146367,food
146368,order
146369,told
146370,knew
146371,better
146372,liked
146373,seafood
146374,got
146375,art
146376,food
146377,really
146378,amazing
146379,shrimp
146380,roasted
146381,skewer
146382,laid
146383,toast
146384,point
146385,light
146386,home
146387,made
146388,mayonnaise
146389,need
146390,explanation
146391,sea
146392,salt
146393,rendition
146394,bacalao
146395,truly
146396,sent
146397,loop
146398,based
146399,toasted
146400,baguette
146401,layer
146402,tomato
146403,puree
146404,massive
146405,lump
146406,cod
146407,cooked
146408,perfectly
146409,capped
146410,layer
146411,caramelized
146412,olive
146413,oil
146414,honey
146415,unbelievable
146416,even
146417,writing
146418,painful
146419,im
146420,going
146421,back
146422,tomorrow
146423,hope
146424,god
146425,still
146426,toast
146427,mountain
146428,paté
146429,upon
146430,rested
146431,date
146432,sauted
146433,onion
146434,small
146435,piece
146436,blue
146437,cheese
146438,awesome
146439,juan
146440,done
146441,different
146442,version
146443,bacalao
146444,came
146445,time
146446,pastry
146447,shell
146448,incredible
146449,savory
146450,tomato
146451,sauce
146452,finally
146453,delicate
146454,cut
146455,beef
146456,tender
146457,chocolate
146458,cake
146459,caper
146460,olive
146461,amazing
146462,place
146463,massive
146464,tourist
146465,destination
146466,good
146467,amazing
146468,super
146469,nice
146470,service
146471,incredible
146472,food
146473,great
146474,drink
146475,beautiful
146476,setting
146477,couple
146478,day
146479,barcelona
146480,make
146481,place
146482,must
146483,resident
146484,coming
146485,least
146486,week
146487,commit
146488,might
146489,get
146490,entire
146491,menu
146492,year
146493,challenge
146494,best
146495,tapa
146496,place
146497,barcelona
146498,soon
146499,walk
146500,restaurant
146501,feel
146502,warm
146503,spanish
146504,ambience
146505,around
146506,smell
146507,soon
146508,convinces
146509,actually
146510,wait
146511,long
146512,line
146513,first
146514,come
146515,first
146516,serve
146517,concept
146518,reservation
146519,possible
146520,spot
146521,reservation
146522,service
146523,fast
146524,yet
146525,friendly
146526,attentive
146527,food
146528,great
146529,many
146530,many
146531,different
146532,variety
146533,ranging
146534,typical
146535,tapa
146536,something
146537,probably
146538,tried
146539,course
146540,cant
146541,forget
146542,pitcher
146543,sangria
146544,good
146545,price
146546,delicious
146547,food
146548,great
146549,atmosphere
146550,must
146551,visit
146552,barcelona
146553,tried
146554,place
146555,arriving
146556,barcelona
146557,based
146558,ta
146559,review
146560,great
146561,tapa
146562,bar
146563,atmosphere
146564,warning
146565,must
146566,polite
146567,nudge
146568,way
146569,tapa
146570,bar
146571,pick
146572,away
146573,selection
146574,fresh
146575,day
146576,mostly
146577,standard
146578,tapa
146579,want
146580,dynamic
146581,fare
146582,many
146583,place
146584,chose
146585,quite
146586,bit
146587,expensive
146588,recommended
146589,concierge
146590,hotel
146591,said
146592,best
146593,tapa
146594,restaurant
146595,area
146596,one
146597,repeatedly
146598,praised
146599,guest
146600,wait
146601,minute
146602,time
146603,drink
146604,appetiser
146605,seated
146606,fun
146607,really
146608,began
146609,somewhat
146610,hesitant
146611,attempt
146612,ordering
146613,eventually
146614,decided
146615,wanted
146616,came
146617,steady
146618,stream
146619,fresh
146620,beautifully
146621,prepared
146622,staff
146623,tolerant
146624,friendly
146625,business
146626,place
146627,made
146628,vibrant
146629,exciting
146630,wine
146631,sangria
146632,reasonably
146633,priced
146634,good
146635,quality
146636,chocolate
146637,fondant
146638,die
146639,fist
146640,meal
146641,barcelona
146642,time
146643,would
146644,certainly
146645,made
146646,return
146647,visit
146648,couldnt
146649,recommend
146650,highly
146651,enough
146652,recommended
146653,cerveseria
146654,catalana
146655,people
146656,met
146657,brunch
146658,cake
146659,communal
146660,table
146661,mix
146662,american
146663,european
146664,great
146665,find
146666,eixample
146667,near
146668,passeig
146669,de
146670,gracia
146671,near
146672,universitat
146673,metro
146674,stop
146675,great
146676,mix
146677,tapa
146678,tomato
146679,bread
146680,pulpitas
146681,baby
146682,octopus
146683,butter
146684,garlic
146685,anchovy
146686,vinegar
146687,lovely
146688,piece
146689,cod
146690,skewer
146691,split
146692,rosata
146693,wine
146694,lunch
146695,service
146696,great
146697,attentive
146698,helpful
146699,obtrusive
146700,happy
146701,let
146702,u
146703,sit
146704,chat
146705,long
146706,needed
146707,early
146708,part
146709,lunch
146710,hour
146711,around
146712,table
146713,next
146714,u
146715,arrived
146716,ordered
146717,left
146718,within
146719,seemed
146720,enjoy
146721,much
146722,definitely
146723,recommend
146724,fresh
146725,interesting
146726,tapa
146727,ate
146728,sidewalk
146729,walked
146730,inside
146731,find
146732,restroom
146733,afterwards
146734,huge
146735,inside
146736,fact
146737,generally
146738,bit
146739,wait
146740,let
146741,know
146742,great
146743,food
146744,really
146745,good
146746,place
146747,waiter
146748,professional
146749,friendly
146750,food
146751,fantastic
146752,expensive
146753,great
146754,atmosphere
146755,disturbing
146756,thing
146757,word
146758,spread
146759,might
146760,need
146761,queue
146762,quite
146763,time
146764,especially
146765,bigger
146766,company
146767,seated
146768,everything
146769,run
146770,smoothly
146771,go
146772,pe
146773,prepared
146774,queue
146775,eat
146776,tapa
146777,drink
146778,wine
146779,wont
146780,leave
146781,disappointed
146782,waiter
146783,really
146784,professional
146785,even
146786,though
146787,people
146788,waiting
146789,table
146790,didnt
146791,drive
146792,u
146793,away
146794,let
146795,u
146796,eat
146797,drink
146798,without
146799,thumb
146800,earlier
146801,le
146802,crowdy
146803,seperate
146804,queue
146805,sitting
146806,popular
146807,spot
146808,right
146809,rambla
146810,catalunya
146811,worth
146812,wait
146813,good
146814,service
146815,great
146816,selection
146817,tapa
146818,huge
146819,variety
146820,ten
146821,oclock
146822,early
146823,catalana
146824,cerveceria
146825,came
146826,recommended
146827,u
146828,travel
146829,guide
146830,apartment
146831,well
146832,worth
146833,wait
146834,tapa
146835,delicious
146836,including
146837,obligatory
146838,patatas
146839,bravas
146840,generous
146841,portion
146842,baby
146843,octopus
146844,grilled
146845,waitors
146846,recommendation
146847,also
146848,recommended
146849,huevos
146850,cabreaos
146851,told
146852,translates
146853,crazy
146854,egg
146855,israeli
146856,couple
146857,met
146858,shredded
146859,crispy
146860,fried
146861,patatas
146862,romesco
146863,sauce
146864,two
146865,fried
146866,egg
146867,top
146868,waiter
146869,smash
146870,together
146871,table
146872,devine
146873,highlight
146874,sangria
146875,also
146876,good
146877,expected
146878,recommend
146879,reserving
146880,table
146881,cant
146882,recommend
146883,restaurant
146884,enough
146885,absolutely
146886,brilliant
146887,service
146888,great
146889,price
146890,reasonable
146891,veal
146892,manchego
146893,cheese
146894,particular
146895,missed
146896,tip
146897,get
146898,early
146899,book
146900,table
146901,drink
146902,wait
146903,worth
146904,waiting
146905,outside
146906,table
146907,got
146908,told
146909,get
146910,early
146911,waited
146912,table
146913,great
146914,option
146915,meat
146916,eater
146917,vegetarian
146918,wife
146919,one
146920,best
146921,dinner
146922,day
146923,barcelona
146924,enter
146925,restaurant
146926,super
146927,busy
146928,total
146929,chaos
146930,tough
146931,waiter
146932,didnt
146933,tell
146934,u
146935,stand
146936,line
146937,everyone
146938,running
146939,around
146940,minute
146941,decided
146942,leave
146943,wife
146944,saw
146945,empty
146946,table
146947,outside
146948,nobody
146949,wanted
146950,sit
146951,wet
146952,rain
146953,weve
146954,sited
146955,waiter
146956,wiped
146957,whole
146958,place
146959,great
146960,choice
146961,really
146962,good
146963,meal
146964,amazing
146965,atmosphere
146966,waiter
146967,super
146968,friendly
146969,next
146970,u
146971,siting
146972,spanish
146973,couple
146974,whose
146975,recommend
146976,u
146977,dish
146978,side
146979,met
146980,lovely
146981,german
146982,couple
146983,ordered
146984,several
146985,tapa
146986,overeasy
146987,egg
146988,potato
146989,recommended
146990,waiter
146991,something
146992,havent
146993,ate
146994,delicious
146995,prawn
146996,camembert
146997,anchois
146998,pitcher
146999,sangria
147000,paid
147001,everything
147002,tip
147003,around
147004,careful
147005,belonging
147006,siting
147007,outside
147008,lot
147009,weird
147010,guy
147011,pas
147012,street
147013,wallet
147014,steal
147015,pretty
147016,common
147017,restaurant
147018,recommended
147019,friend
147020,didint
147021,know
147022,expect
147023,went
147024,first
147025,time
147026,warned
147027,super
147028,busy
147029,husband
147030,went
147031,friday
147032,night
147033,people
147034,lining
147035,door
147036,went
147037,two
147038,ppl
147039,leaving
147040,bar
147041,side
147042,slipped
147043,right
147044,lucky
147045,u
147046,amazing
147047,love
147048,modern
147049,like
147050,much
147051,go
147052,back
147053,day
147054,fabulous
147055,modern
147056,tapa
147057,restaurant
147058,close
147059,passeig
147060,de
147061,gracia
147062,outside
147063,seating
147064,well
147065,bar
147066,main
147067,restaurant
147068,excellent
147069,service
147070,superb
147071,choice
147072,freshly
147073,made
147074,definitely
147075,go
147076,back
147077,went
147078,full
147079,local
147080,looked
147081,like
147082,late
147083,way
147084,work
147085,ham
147086,omlette
147087,coffee
147088,tasted
147089,great
147090,recommended
147091,seriously
147092,delicious
147093,quaming
147094,tapa
147095,euro
147096,expensive
147097,try
147098,eating
147099,sydney
147100,perfect
147101,start
147102,spanish
147103,journey
147104,may
147105,go
147106,back
147107,dinner
147108,visited
147109,restaurant
147110,upon
147111,recommendation
147112,concierge
147113,hotel
147114,staying
147115,wow
147116,food
147117,absolutely
147118,delicious
147119,service
147120,prompt
147121,decor
147122,modern
147123,place
147124,spotless
147125,price
147126,extremely
147127,reasonable
147128,quality
147129,freshness
147130,food
147131,place
147132,crowded
147133,hectic
147134,patient
147135,wont
147136,sorry
147137,waited
147138,well
147139,worth
147140,wait
147141,one
147142,well
147143,worth
147144,possible
147145,go
147146,elsewhere
147147,would
147148,food
147149,average
147150,overpriced
147151,service
147152,staff
147153,rude
147154,atmosphere
147155,restaurant
147156,hectic
147157,better
147158,place
147159,eat
147160,barcelona
147161,would
147162,go
147163,back
147164,others
147165,said
147166,busy
147167,even
147168,though
147169,husband
147170,visited
147171,monday
147172,night
147173,still
147174,hour
147175,wait
147176,prepared
147177,dropped
147178,left
147179,name
147180,went
147181,drink
147182,came
147183,back
147184,chilled
147185,bar
147186,soaked
147187,atmosphere
147188,electric
147189,seated
147190,outside
147191,service
147192,quick
147193,friendly
147194,house
147195,red
147196,wine
147197,die
147198,reasonable
147199,ordered
147200,wide
147201,range
147202,tapa
147203,fabulous
147204,special
147205,mention
147206,crayfish
147207,tostado
147208,cod
147209,roe
147210,filled
147211,pepper
147212,u
147213,order
147214,menu
147215,point
147216,try
147217,new
147218,thing
147219,waiter
147220,also
147221,happy
147222,make
147223,recommendation
147224,first
147225,day
147226,barcelona
147227,back
147228,family
147229,day
147230,would
147231,definitely
147232,back
147233,fabulous
147234,food
147235,drink
147236,service
147237,ambience
147238,u
147239,need
147240,exceeded
147241,expectation
147242,enough
147243,food
147244,palate
147245,price
147246,reasonable
147247,make
147248,sure
147249,go
147250,early
147251,dinner
147252,quite
147253,wait
147254,certainly
147255,back
147256,next
147257,time
147258,im
147259,barcelona
147260,recommend
147261,friend
147262,wait
147263,hour
147264,get
147265,table
147266,rewarded
147267,friendly
147268,service
147269,tasty
147270,food
147271,huevos
147272,cabaneros
147273,cant
147274,miss
147275,dessert
147276,nice
147277,well
147278,reason
147279,giving
147280,five
147281,star
147282,long
147283,wait
147284,food
147285,amazing
147286,wait
147287,long
147288,sit
147289,outside
147290,catch
147291,cancer
147292,sheer
147293,amount
147294,smoking
147295,go
147296,around
147297,yet
147298,worth
147299,went
147300,restaurant
147301,based
147302,trip
147303,advisor
147304,review
147305,knew
147306,would
147307,wait
147308,approximately
147309,hour
147310,packed
147311,waited
147312,outside
147313,sidewalk
147314,able
147315,bring
147316,drink
147317,quite
147318,fun
147319,menu
147320,huge
147321,everything
147322,tried
147323,good
147324,reading
147325,review
147326,going
147327,expecting
147328,outstanding
147329,food
147330,probably
147331,went
147332,high
147333,expectation
147334,negative
147335,thing
147336,say
147337,experience
147338,primary
147339,server
147340,friendly
147341,helpful
147342,overwhelming
147343,menu
147344,employee
147345,encountered
147346,however
147347,wonderful
147348,area
147349,im
147350,sure
147351,would
147352,return
147353,many
147354,restaurant
147355,around
147356,also
147357,dont
147358,think
147359,go
147360,wrong
147361,eating
147362,either
147363,best
147364,tapa
147365,meal
147366,two
147367,week
147368,stay
147369,barcelona
147370,popular
147371,spot
147372,local
147373,plan
147374,waiting
147375,go
147376,though
147377,worth
147378,seafood
147379,selection
147380,highlight
147381,menu
147382,razor
147383,clam
147384,octopus
147385,shrimp
147386,everything
147387,well
147388,prepared
147389,delicious
147390,pork
147391,belly
147392,stick
147393,great
147394,balance
147395,richness
147396,brought
147397,meal
147398,overall
147399,lovely
147400,experience
147401,would
147402,definitely
147403,recommend
147404,place
147405,definitely
147406,visit
147407,back
147408,town
147409,good
147410,food
147411,good
147412,presentation
147413,service
147414,fast
147415,wait
147416,approximately
147417,minute
147418,table
147419,lunch
147420,possible
147421,eat
147422,drink
147423,wait
147424,table
147425,paella
147426,overcooked
147427,menu
147428,del
147429,dia
147430,quite
147431,quality
147432,taste
147433,food
147434,flawlesly
147435,effective
147436,kind
147437,helpfull
147438,service
147439,wait
147440,hour
147441,table
147442,cant
147443,book
147444,warned
147445,wasnt
147446,problem
147447,put
147448,name
147449,went
147450,around
147451,corner
147452,drink
147453,whilst
147454,waited
147455,enormous
147456,choice
147457,lovely
147458,dish
147459,seeing
147460,people
147461,inspired
147462,u
147463,lovely
147464,food
147465,good
147466,value
147467,money
147468,criticism
147469,would
147470,busy
147471,feel
147472,bit
147473,rushed
147474,would
147475,go
147476,back
147477,however
147478,went
147479,twice
147480,place
147481,packed
147482,dont
147483,take
147484,reservation
147485,come
147486,wait
147487,turn
147488,get
147489,place
147490,bar
147491,found
147492,even
147493,better
147494,always
147495,see
147496,thing
147497,want
147498,want
147499,try
147500,many
147501,thing
147502,recommended
147503,ask
147504,take
147505,half
147506,portion
147507,bigger
147508,one
147509,tapa
147510,everything
147511,excellent
147512,sangria
147513,beer
147514,euro
147515,worth
147516,hotel
147517,staff
147518,recommended
147519,restaurant
147520,u
147521,glad
147522,although
147523,menu
147524,wasnt
147525,english
147526,trouble
147527,ordering
147528,tapa
147529,little
147530,help
147531,nice
147532,waitress
147533,food
147534,wonderful
147535,crowded
147536,wait
147537,worth
147538,wait
147539,wasnt
147540,nearly
147541,long
147542,said
147543,would
147544,went
147545,back
147546,next
147547,day
147548,drink
147549,waiting
147550,friend
147551,first
147552,time
147553,u
147554,anticipation
147555,killing
147556,u
147557,tried
147558,twice
147559,never
147560,found
147561,place
147562,could
147563,enjoy
147564,pleasure
147565,reading
147566,finally
147567,tonight
147568,night
147569,say
147570,afternoon
147571,show
147572,find
147573,table
147574,experience
147575,worth
147576,wait
147577,every
147578,tapa
147579,e
147580,tried
147581,outstanding
147582,waitress
147583,made
147584,good
147585,recommendation
147586,sangria
147587,kept
147588,evening
147589,well
147590,lubed
147591,must
147592,busy
147593,joint
147594,recommended
147595,number
147596,friend
147597,visiting
147598,barcelona
147599,comprehensive
147600,tapa
147601,menu
147602,varied
147603,sangria
147604,selection
147605,attentive
147606,wait
147607,staff
147608,fun
147609,atmosphere
147610,great
147611,time
147612,must
147613,try
147614,goat
147615,log
147616,delicious
147617,catalana
147618,came
147619,recommended
147620,many
147621,friend
147622,try
147623,told
147624,best
147625,go
147626,night
147627,true
147628,waited
147629,almost
147630,hour
147631,seated
147632,worth
147633,food
147634,best
147635,good
147636,best
147637,sangria
147638,catalana
147639,packed
147640,night
147641,want
147642,seated
147643,outside
147644,line
147645,people
147646,standing
147647,front
147648,table
147649,waiting
147650,seated
147651,went
147652,without
147653,reservation
147654,evening
147655,place
147656,busy
147657,wait
147658,hour
147659,table
147660,suggest
147661,book
147662,time
147663,constraint
147664,food
147665,great
147666,good
147667,varied
147668,menu
147669,well
147670,prepared
147671,atmosphere
147672,bar
147673,good
147674,complaint
147675,busy
147676,staff
147677,rushed
147678,little
147679,indifferent
147680,customer
147681,time
147682,upmarket
147683,tapa
147684,bar
147685,interestingly
147686,stopped
147687,ciudad
147688,condal
147689,rambla
147690,de
147691,catalunya
147692,next
147693,day
147694,menu
147695,identical
147696,another
147697,branch
147698,chain
147699,another
147700,great
147701,recommendation
147702,hotel
147703,went
147704,lunch
147705,dinner
147706,next
147707,time
147708,good
147709,price
147710,also
147711,sometimes
147712,busy
147713,pick
147714,time
147715,go
147716,great
147717,tapa
147718,huge
147719,choice
147720,go
147721,early
147722,day
147723,avoid
147724,rush
147725,later
147726,service
147727,friendly
147728,barcelona
147729,ok
147730,snack
147731,seeing
147732,sight
147733,good
147734,location
147735,open
147736,top
147737,bus
147738,tour
147739,airport
147740,transport
147741,first
147742,recommended
147743,reserve
147744,table
147745,waiting
147746,list
147747,quite
147748,long
147749,wait
147750,place
147751,busy
147752,atmosphere
147753,great
147754,service
147755,bery
147756,ask
147757,fromthe
147758,waiter
147759,give
147760,u
147761,recommended
147762,tapa
147763,based
147764,sea
147765,food
147766,look
147767,taste
147768,excellent
147769,sangeria
147770,w
147771,also
147772,price
147773,meal
147774,quite
147775,overall
147776,tapa
147777,lover
147778,must
147779,place
147780,barcelona
147781,best
147782,tapa
147783,weekend
147784,good
147785,service
147786,let
147787,waiter
147788,choose
147789,tapa
147790,u
147791,got
147792,good
147793,food
147794,try
147795,white
147796,sangria
147797,made
147798,cava
147799,minus
147800,hot
147801,chocolate
147802,cake
147803,dessert
147804,hot
147805,good
147806,recommended
147807,tapa
147808,restaurant
147809,great
147810,friendly
147811,staff
147812,prepared
147813,explain
147814,tapa
147815,day
147816,english
147817,food
147818,excellent
147819,busy
147820,obviously
147821,popular
147822,place
147823,price
147824,good
147825,sangria
147826,fab
147827,twice
147828,visited
147829,recent
147830,visit
147831,first
147832,time
147833,great
147834,service
147835,second
147836,time
147837,average
147838,time
147839,equally
147840,busy
147841,across
147842,board
147843,food
147844,good
147845,easily
147846,accommodate
147847,group
147848,good
147849,value
147850,prepared
147851,wait
147852,first
147853,come
147854,seating
147855,bar
147856,food
147857,quality
147858,good
147859,seating
147860,chaoticservice
147861,averagei
147862,think
147863,waiting
147864,minute
147865,may
147866,worth
147867,otherwise
147868,food
147869,quality
147870,good
147871,cerveseria
147872,catalana
147873,minute
147874,queue
147875,thats
147876,something
147877,forget
147878,easily
147879,sat
147880,bar
147881,late
147882,night
147883,meal
147884,drink
147885,well
147886,impressed
147887,place
147888,electric
147889,activity
147890,several
147891,tapa
147892,wine
147893,quite
147894,good
147895,fairly
147896,priced
147897,nothing
147898,spectacular
147899,though
147900,bar
147901,environment
147902,quite
147903,chatty
147904,got
147905,talk
147906,number
147907,local
147908,fun
147909,ok
147910,atmosphere
147911,surly
147912,service
147913,overpriced
147914,average
147915,tapa
147916,left
147917,feeling
147918,unsatisfied
147919,disappointed
147920,sure
147921,hubbub
147922,went
147923,online
147924,looking
147925,review
147926,restaurant
147927,whilst
147928,barcelona
147929,popped
147930,crowded
147931,first
147932,time
147933,showed
147934,went
147935,elsewhere
147936,next
147937,day
147938,tried
147939,crowded
147940,werent
147941,hungry
147942,waited
147943,simple
147944,food
147945,price
147946,good
147947,service
147948,decent
147949,worth
147950,wait
147951,hype
147952,sit
147953,stranger
147954,together
147955,get
147956,people
147957,faster
147958,favor
147959,go
147960,ciudad
147961,condal
147962,road
147963,minute
147964,willing
147965,wait
147966,regular
147967,cerveceria
147968,catalana
147969,past
147970,first
147971,visit
147972,barcelona
147973,year
147974,disappoint
147975,restaurant
147976,extended
147977,help
147978,queue
147979,would
147980,still
147981,advise
147982,get
147983,early
147984,barcelona
147985,standard
147986,want
147987,avoid
147988,wait
147989,said
147990,always
147991,worth
147992,waiting
147993,else
147994,serf
147995,range
147996,excellent
147997,tapa
147998,name
147999,tapa
148000,portion
148001,waiting
148002,staff
148003,ever
148004,friendly
148005,helpful
148006,wouldnt
148007,go
148008,barcelona
148009,without
148010,visit
148011,sure
148012,popular
148013,opinion
148014,best
148015,tapa
148016,city
148017,pricing
148018,good
148019,authentic
148020,parish
148021,food
148022,bread
148023,tapa
148024,stale
148025,time
148026,went
148027,service
148028,bit
148029,slow
148030,may
148031,always
148032,busy
148033,several
148034,place
148035,get
148036,better
148037,tapa
148038,price
148039,barcelona
148040,really
148041,nice
148042,crowded
148043,place
148044,nice
148045,service
148046,best
148047,tapa
148048,city
148049,lucky
148050,local
148051,friend
148052,suggested
148053,u
148054,well
148055,tapa
148056,choose
148057,calamari
148058,super
148059,tasteful
148060,friend
148061,lived
148062,barcelona
148063,time
148064,advised
148065,u
148066,visit
148067,cerveceria
148068,catalana
148069,great
148070,advice
148071,cerveceria
148072,packed
148073,day
148074,visited
148075,time
148076,lucky
148077,get
148078,place
148079,bar
148080,food
148081,really
148082,good
148083,tapa
148084,excellent
148085,one
148086,melted
148087,goat
148088,cheese
148089,marinated
148090,beef
148091,gamba
148092,rather
148093,boring
148094,salted
148095,pepper
148096,fried
148097,potato
148098,egg
148099,really
148100,good
148101,also
148102,wine
148103,good
148104,well
148105,surprisingly
148106,price
148107,quite
148108,reasonable
148109,quality
148110,offered
148111,especially
148112,compared
148113,tapa
148114,place
148115,barcelona
148116,would
148117,definitely
148118,recommend
148119,restaurant
148120,friend
148121,best
148122,tapa
148123,barcelona
148124,restaurant
148125,crowded
148126,lunch
148127,dinner
148128,hour
148129,reservation
148130,fast
148131,turnover
148132,server
148133,great
148134,assortment
148135,tapa
148136,vast
148137,went
148138,girlfriend
148139,place
148140,big
148141,also
148142,table
148143,outside
148144,usually
148145,quite
148146,busy
148147,around
148148,went
148149,bit
148150,later
148151,food
148152,alright
148153,also
148154,reasonably
148155,priced
148156,possible
148157,try
148158,several
148159,smaller
148160,dish
148161,different
148162,kind
148163,nice
148164,sangria
148165,cava
148166,also
148167,good
148168,complains
148169,excellent
148170,tapa
148171,sangria
148172,even
148173,though
148174,cerveceria
148175,thought
148176,price
148177,pretty
148178,affordable
148179,try
148180,potato
148181,garlic
148182,aioli
148183,ketchup
148184,grilled
148185,calamari
148186,fried
148187,hot
148188,pepper
148189,spanish
148190,frittata
148191,waiter
148192,surly
148193,service
148194,efficient
148195,great
148196,people
148197,watching
148198,street
148199,place
148200,came
148201,recommended
148202,coworker
148203,raved
148204,went
148205,hoping
148206,get
148207,table
148208,dinner
148209,hour
148210,wait
148211,decided
148212,try
148213,another
148214,option
148215,made
148216,attempt
148217,next
148218,day
148219,lunch
148220,minute
148221,wait
148222,well
148223,worth
148224,ordered
148225,sangria
148226,tapa
148227,great
148228,option
148229,menu
148230,everything
148231,delish
148232,service
148233,also
148234,good
148235,considering
148236,restaurant
148237,seemed
148238,full
148239,capacity
148240,good
148241,choice
148242,restaurant
148243,snag
148244,table
148245,great
148246,price
148247,excellent
148248,food
148249,wine
148250,make
148251,sure
148252,ask
148253,bite
148254,sized
148255,tapa
148256,point
148257,order
148258,menu
148259,house
148260,rioja
148261,nice
148262,well
148263,glass
148264,bottle
148265,really
148266,enjoyed
148267,food
148268,fast
148269,service
148270,party
148271,four
148272,seated
148273,pretty
148274,quick
148275,much
148276,faster
148277,thatn
148278,party
148279,two
148280,maybe
148281,enjoy
148282,meal
148283,new
148284,friend
148285,line
148286,took
148287,waiter
148288,recommendation
148289,pleased
148290,price
148291,quality
148292,food
148293,service
148294,pleasantly
148295,surprised
148296,restaurant
148297,tapa
148298,delicious
148299,love
148300,pulpo
148301,squid
148302,bacalao
148303,best
148304,spain
148305,day
148306,best
148307,restaurant
148308,weve
148309,loved
148310,much
148311,went
148312,twice
148313,daughter
148314,already
148315,tired
148316,tapa
148317,eager
148318,go
148319,tasted
148320,first
148321,visit
148322,excited
148323,go
148324,back
148325,wait
148326,min
148327,worth
148328,wait
148329,perhaps
148330,go
148331,early
148332,beat
148333,crowd
148334,waiter
148335,excellent
148336,dont
148337,miss
148338,place
148339,barcelona
148340,went
148341,time
148342,cervezeria
148343,catalana
148344,still
148345,impressed
148346,hype
148347,exists
148348,around
148349,restaurant
148350,food
148351,course
148352,good
148353,many
148354,place
148355,barcelona
148356,offer
148357,similar
148358,qualitybat
148359,lower
148360,group
148361,usual
148362,place
148363,wait
148364,hour
148365,could
148366,get
148367,seated
148368,much
148369,problem
148370,u
148371,group
148372,waiting
148373,long
148374,two
148375,family
148376,seems
148377,bit
148378,long
148379,crowded
148380,possible
148381,make
148382,reservation
148383,instead
148384,queue
148385,worth
148386,waiting
148387,food
148388,delicious
148389,long
148390,wait
148391,get
148392,seated
148393,hostess
148394,little
148395,snobby
148396,side
148397,seated
148398,served
148399,quickly
148400,lovely
148401,waiter
148402,really
148403,great
148404,food
148405,lively
148406,spot
148407,highly
148408,recommended
148409,tourist
148410,people
148411,dont
148412,go
148413,food
148414,horrible
148415,service
148416,bad
148417,price
148418,expensive
148419,forget
148420,place
148421,soo
148422,rude
148423,even
148424,spanish
148425,standarts
148426,people
148427,travel
