,0
48249,friendly
48250,lucky
48251,reservation
48252,needed
48253,mixture
48254,different
48255,tapas
48256,fresh
48257,delicious
48258,loving
48259,padrón
48260,peppers
48261,creative
48262,way
48263,present
48264,desserts
48265,attentive
48266,service
48267,go
48268,make
48269,choice
48270,worth
48271,visiting
48272,entire
48273,visit
48274,spain
48275,never
48276,really
48277,saw
48278,people
48279,waiting
48280,tables
48281,saturday
48282,night
48283,wait
48284,minutes
48285,probably
48286,people
48287,waiting
48288,outside
48289,quite
48290,chaotic
48291,coming
48292,back
48293,sunday
48294,much
48295,easier
48296,get
48297,table
48298,also
48299,noticed
48300,fair
48301,number
48302,locals
48303,regulars
48304,dining
48305,service
48306,staff
48307,friendly
48308,seemed
48309,want
48310,turn
48311,tables
48312,also
48313,helpful
48314,drink
48315,menu
48316,asked
48317,said
48318,wine
48319,beer
48320,one
48321,option
48322,category
48323,bit
48324,annoying
48325,food
48326,really
48327,worth
48328,creative
48329,tapas
48330,montaditos
48331,day
48332,desserts
48333,also
48334,artistic
48335,tasty
48336,great
48337,place
48338,time
48339,ca
48340,make
48341,reservations
48342,typical
48343,spanish
48344,food
48345,really
48346,delicious
48347,tapas
48348,great
48349,try
48350,shave
48351,artichoke
48352,fried
48353,crispy
48354,nice
48355,also
48356,solomio
48357,fantastic
48358,group
48359,better
48360,complete
48361,wo
48362,give
48363,table
48364,buzzling
48365,place
48366,best
48367,tapas
48368,town
48369,restaurant
48370,put
48371,barcelona
48372,culinary
48373,map
48374,popular
48375,came
48376,pm
48377,weeknight
48378,find
48379,minute
48380,wait
48381,luckily
48382,bar
48383,seating
48384,wait
48385,expect
48386,wait
48387,least
48388,hour
48389,come
48390,pm
48391,locals
48392,start
48393,dinner
48394,prior
48395,time
48396,see
48397,mostly
48398,tourists
48399,eat
48400,meals
48401,normal
48402,times
48403,mini
48404,burgers
48405,spanish
48406,omelette
48407,shrimp
48408,crap
48409,mix
48410,bread
48411,tomato
48412,paste
48413,patatas
48414,bravas
48415,egg
48416,hash
48417,dish
48418,beef
48419,tenderloin
48420,calamari
48421,thing
48422,thought
48423,patatas
48424,bravas
48425,tasted
48426,like
48427,potatoes
48428,crispy
48429,liking
48430,things
48431,oh
48432,gosh
48433,ca
48434,get
48435,better
48436,full
48437,could
48438,stop
48439,eating
48440,tenderloin
48441,tender
48442,oh
48443,flavorful
48444,egg
48445,hash
48446,dish
48447,like
48448,eating
48449,good
48450,morning
48451,breakfast
48452,best
48453,part
48454,shrimp
48455,crab
48456,mix
48457,bread
48458,olive
48459,oil
48460,tomato
48461,paste
48462,first
48463,time
48464,kind
48465,jam
48466,absolutely
48467,place
48468,may
48469,run
48470,euro
48471,per
48472,person
48473,give
48474,take
48475,depending
48476,much
48477,eat
48478,drink
48479,accept
48480,credit
48481,cards
48482,tapas
48483,plate
48484,euro
48485,think
48486,eating
48487,ruined
48488,tapas
48489,place
48490,spain
48491,paled
48492,cerveceria
48493,catalana
48494,except
48495,sister
48496,restaurant
48497,ciudad
48498,condal
48499,ever
48500,barcelona
48501,ever
48502,come
48503,back
48504,first
48505,stop
48506,came
48507,dinner
48508,monday
48509,evening
48510,lucky
48511,seated
48512,within
48513,minutes
48514,popular
48515,establishment
48516,see
48517,food
48518,delicious
48519,try
48520,assorted
48521,tapas
48522,struggling
48523,make
48524,mind
48525,wealth
48526,choice
48527,menu
48528,cava
48529,good
48530,overall
48531,excellent
48532,value
48533,money
48534,place
48535,absolutely
48536,rammed
48537,well
48538,hour
48539,wait
48540,lucky
48541,squeeze
48542,tiny
48543,corner
48544,bar
48545,try
48546,best
48547,tapas
48548,found
48549,barcelona
48550,highlights
48551,octopus
48552,pork
48553,belly
48554,prawn
48555,artichokes
48556,razor
48557,clams
48558,stuffed
48559,scallops
48560,anchovies
48561,everything
48562,tried
48563,good
48564,freshness
48565,food
48566,evident
48567,food
48568,prepared
48569,manner
48570,highlighted
48571,quality
48572,ingredients
48573,came
48574,recommendation
48575,host
48576,local
48577,barcelona
48578,pass
48579,recommendation
48580,others
48581,confidence
48582,enjoying
48583,great
48584,meal
48585,always
48586,busy
48587,lunch
48588,minute
48589,wait
48590,table
48591,bad
48592,selection
48593,tapas
48594,superb
48595,presented
48596,well
48597,side
48598,dishes
48599,far
48600,much
48601,salt
48602,cuttlefish
48603,almost
48604,staff
48605,attentive
48606,tapas
48607,tasty
48608,sagria
48609,lovely
48610,busy
48611,make
48612,sure
48613,book
48614,table
48615,people
48616,since
48617,popular
48618,restaurant
48619,waiting
48620,times
48621,long
48622,minutes
48623,time
48624,wait
48625,totally
48626,worth
48627,food
48628,delicious
48629,great
48630,variety
48631,plates
48632,sangria
48633,delicious
48634,strong
48635,sweet
48636,flavor
48637,ate
48638,tapas
48639,whole
48640,plate
48641,montaditos
48642,sold
48643,unit
48644,dessert
48645,ate
48646,crema
48647,catana
48648,something
48649,need
48650,try
48651,visit
48652,barcelona
48653,definitely
48654,come
48655,back
48656,eat
48657,ever
48658,came
48659,back
48660,barcelona
48661,recommend
48662,anyone
48663,travelling
48664,went
48665,evening
48666,getting
48667,back
48668,montserrat
48669,already
48670,expect
48671,wait
48672,long
48673,even
48674,end
48675,instead
48676,putting
48677,name
48678,list
48679,waited
48680,bar
48681,instead
48682,also
48683,equally
48684,long
48685,torturous
48686,least
48687,see
48688,food
48689,wait
48690,hour
48691,waiting
48692,finally
48693,got
48694,seat
48695,started
48696,think
48697,food
48698,worth
48699,one
48700,hour
48701,wait
48702,standing
48703,however
48704,changed
48705,tasting
48706,huevos
48707,cabreados
48708,mini
48709,small
48710,little
48711,cute
48712,grilled
48713,squid
48714,forgot
48715,name
48716,secretly
48717,thanking
48718,friends
48719,recommended
48720,place
48721,eating
48722,bar
48723,also
48724,nice
48725,coverse
48726,people
48727,working
48728,behind
48729,bars
48730,left
48731,stomach
48732,full
48733,good
48734,food
48735,smile
48736,face
48737,wallet
48738,expensive
48739,expectation
48740,despite
48741,wait
48742,half
48743,hour
48744,lunch
48745,helped
48746,half
48747,litre
48748,sangria
48749,cerveceria
48750,catalana
48751,amazing
48752,staff
48753,great
48754,tapas
48755,delicious
48756,great
48757,value
48758,well
48759,stuffed
48760,end
48761,meal
48762,spent
48763,stopped
48764,drinks
48765,tapas
48766,great
48767,walk
48768,market
48769,delicious
48770,drinks
48771,good
48772,well
48773,downside
48774,left
48775,sunglasses
48776,fault
48777,lol
48778,fun
48779,exciting
48780,place
48781,despite
48782,long
48783,waits
48784,staff
48785,friendly
48786,try
48787,accommodate
48788,locals
48789,tourist
48790,special
48791,wishes
48792,lots
48793,options
48794,regard
48795,variety
48796,tapas
48797,accompanied
48798,good
48799,local
48800,wines
48801,waiter
48802,spoke
48803,several
48804,languages
48805,gave
48806,us
48807,good
48808,recommendations
48809,regard
48810,daily
48811,specials
48812,second
48813,time
48814,place
48815,wish
48816,time
48817,go
48818,great
48819,food
48820,one
48821,best
48822,places
48823,eat
48824,barcelona
48825,reservations
48826,yes
48827,long
48828,wait
48829,truly
48830,worth
48831,eat
48832,time
48833,visit
48834,barcelona
48835,one
48836,best
48837,tapas
48838,restaurant
48839,barcelona
48840,entered
48841,saw
48842,big
48843,waiting
48844,line
48845,min
48846,waiting
48847,time
48848,mts
48849,lucky
48850,find
48851,place
48852,bar
48853,food
48854,really
48855,worth
48856,wait
48857,lots
48858,vegetarian
48859,options
48860,well
48861,highly
48862,recommended
48863,even
48864,desserts
48865,amazing
48866,tapas
48867,bar
48868,definitely
48869,must
48870,visit
48871,place
48872,barcelona
48873,arrived
48874,told
48875,would
48876,hour
48877,half
48878,wait
48879,small
48880,bar
48881,area
48882,inside
48883,door
48884,people
48885,sat
48886,bar
48887,drinking
48888,room
48889,wait
48890,inside
48891,wait
48892,pavement
48893,people
48894,waiting
48895,table
48896,would
48897,gone
48898,elsewhere
48899,waitress
48900,told
48901,us
48902,table
48903,turned
48904,lucky
48905,wait
48906,minutes
48907,worth
48908,wait
48909,would
48910,suggest
48911,getting
48912,earlier
48913,wait
48914,waiting
48915,us
48916,total
48917,ordered
48918,couple
48919,starters
48920,share
48921,ordered
48922,two
48923,tapas
48924,enough
48925,also
48926,ordered
48927,two
48928,jugs
48929,sangria
48930,wash
48931,dishes
48932,well
48933,presented
48934,tasty
48935,atmosphere
48936,fantastic
48937,service
48938,would
48939,definitely
48940,go
48941,back
48942,make
48943,sure
48944,arrived
48945,bit
48946,earlier
48947,chaos
48948,want
48949,sit
48950,outside
48951,find
48952,person
48953,looks
48954,outside
48955,list
48956,want
48957,sit
48958,inside
48959,different
48960,person
48961,sat
48962,inside
48963,waited
48964,minutes
48965,seats
48966,couple
48967,walked
48968,sat
48969,straight
48970,walking
48971,tell
48972,move
48973,service
48974,smile
48975,anyway
48976,helpful
48977,spanish
48978,great
48979,problem
48980,abrupt
48981,dismissive
48982,generally
48983,rude
48984,however
48985,totally
48986,worth
48987,tapa
48988,delicious
48989,expensive
48990,assorted
48991,tapas
48992,calamari
48993,potatas
48994,bravas
48995,glass
48996,wine
48997,beer
48998,full
48999,cooked
49000,perfectly
49001,really
49002,yummy
49003,would
49004,return
49005,despite
49006,chaos
49007,came
49008,recommendation
49009,local
49010,bit
49011,wait
49012,food
49013,sangria
49014,made
49015,staying
49016,barcelona
49017,days
49018,longer
49019,probably
49020,would
49021,come
49022,back
49023,dinner
49024,croquettes
49025,clams
49026,prawns
49027,sangria
49028,everything
49029,tasted
49030,excellent
49031,queues
49032,long
49033,worth
49034,food
49035,fantastic
49036,definitely
49037,go
49038,back
49039,soon
49040,highly
49041,recommended
49042,turn
49043,put
49044,name
49045,table
49046,often
49047,wait
49048,short
49049,quoted
49050,people
49051,want
49052,wait
49053,go
49054,grab
49055,beer
49056,nearby
49057,bar
49058,go
49059,back
49060,check
49061,progress
49062,name
49063,tapas
49064,menu
49065,available
49066,english
49067,specials
49068,menu
49069,spanish
49070,download
49071,free
49072,google
49073,translate
49074,app
49075,use
49076,line
49077,food
49078,excellent
49079,wines
49080,reasonably
49081,priced
49082,service
49083,room
49084,desert
49085,excellent
49086,could
49087,order
49088,share
49089,make
49090,menu
49091,called
49092,thursday
49093,evening
49094,joined
49095,queue
49096,tourists
49097,get
49098,table
49099,time
49100,sat
49101,quoting
49102,mins
49103,waiting
49104,time
49105,place
49106,much
49107,bigger
49108,looks
49109,outside
49110,modern
49111,style
49112,food
49113,good
49114,ok
49115,price
49116,felt
49117,bit
49118,like
49119,conveyor
49120,belt
49121,tried
49122,cope
49123,people
49124,wanting
49125,eat
49126,although
49127,good
49128,different
49129,waiters
49130,serve
49131,us
49132,missed
49133,friendly
49134,interaction
49135,smaller
49136,places
49137,surrounded
49138,american
49139,japanese
49140,tourists
49141,yes
49142,know
49143,also
49144,tourist
49145,think
49146,unfortunately
49147,become
49148,victim
49149,success
49150,go
49151,good
49152,food
49153,expect
49154,authentic
49155,experience
49156,restaurant
49157,highly
49158,recommended
49159,sampling
49160,spanish
49161,cuisine
49162,close
49163,accommodation
49164,warned
49165,would
49166,wait
49167,prepared
49168,well
49169,worth
49170,choices
49171,given
49172,tapas
49173,great
49174,ordered
49175,wide
49176,selection
49177,recommended
49178,dishes
49179,tasty
49180,service
49181,fast
49182,friendly
49183,reasonably
49184,priced
49185,food
49186,drinks
49187,thought
49188,cheap
49189,comparing
49190,prices
49191,australia
49192,approximately
49193,tapas
49194,plates
49195,two
49196,shared
49197,desserts
49198,beer
49199,bottle
49200,wine
49201,two
49202,couples
49203,good
49204,value
49205,us
49206,like
49207,fish
49208,must
49209,great
49210,food
49211,great
49212,prices
49213,open
49214,till
49215,accessible
49216,would
49217,go
49218,wow
49219,little
49220,gem
49221,travelled
49222,barcelona
49223,meetings
49224,spanish
49225,office
49226,place
49227,block
49228,away
49229,office
49230,let
49231,spanish
49232,hosts
49233,order
49234,food
49235,amazing
49236,iberico
49237,ham
49238,truely
49239,wonderful
49240,stole
49241,show
49242,beef
49243,foie
49244,gras
49245,top
49246,omg
49247,would
49248,recommend
49249,place
49250,eating
49251,outside
49252,make
49253,sure
49254,valuables
49255,hidden
49256,apparently
49257,known
49258,people
49259,dash
49260,grab
49261,table
49262,run
49263,let
49264,put
49265,wife
49266,daughter
49267,friend
49268,visited
49269,restaurant
49270,wednesday
49271,evening
49272,find
49273,queue
49274,around
49275,twenty
49276,people
49277,waiting
49278,outside
49279,already
49280,full
49281,daughter
49282,presence
49283,mind
49284,approach
49285,waiter
49286,instructed
49287,place
49288,name
49289,waiting
49290,list
49291,table
49292,would
49293,free
49294,soon
49295,recommend
49296,anyone
49297,visiting
49298,place
49299,wait
49300,passively
49301,back
49302,queue
49303,places
49304,names
49305,list
49306,turn
49307,scrutinised
49308,waiting
49309,staff
49310,approached
49311,waiter
49312,seated
49313,within
49314,ten
49315,minutes
49316,imagine
49317,season
49318,place
49319,might
49320,resemble
49321,pamplona
49322,bull
49323,run
49324,trying
49325,get
49326,service
49327,friendly
49328,informative
49329,warmly
49330,greeted
49331,despite
49332,demands
49333,heaving
49334,masses
49335,dealt
49336,staff
49337,length
49338,meal
49339,ordered
49340,beer
49341,three
49342,glasses
49343,good
49344,wine
49345,bottle
49346,cava
49347,brut
49348,good
49349,apparently
49350,ordered
49351,around
49352,dozen
49353,different
49354,tapas
49355,dishes
49356,us
49357,three
49358,sweets
49359,end
49360,meal
49361,food
49362,delicious
49363,well
49364,presented
49365,innovative
49366,extremely
49367,well
49368,seasoned
49369,puddings
49370,sweets
49371,sure
49372,really
49373,one
49374,catalan
49375,creme
49376,brulet
49377,another
49378,bread
49379,pudding
49380,another
49381,deconstructed
49382,apple
49383,pie
49384,puddings
49385,book
49386,die
49387,fantastic
49388,meal
49389,four
49390,drinks
49391,beautiful
49392,city
49393,princely
49394,sum
49395,euros
49396,total
49397,bill
49398,almost
49399,sweet
49400,apple
49401,pie
49402,first
49403,chose
49404,place
49405,star
49406,rating
49407,paella
49408,tapas
49409,tried
49410,make
49411,reservations
49412,apparently
49413,take
49414,arrived
49415,absolute
49416,chaos
49417,ended
49418,waiting
49419,minutes
49420,seated
49421,upon
49422,seated
49423,ordered
49424,sangria
49425,tasted
49426,like
49427,fruit
49428,punch
49429,specifically
49430,hawaiian
49431,punch
49432,familiar
49433,brand
49434,super
49435,sweet
49436,unlike
49437,good
49438,average
49439,sangria
49440,tasted
49441,time
49442,spain
49443,next
49444,tried
49445,order
49446,special
49447,day
49448,including
49449,paella
49450,sold
49451,tapas
49452,dishes
49453,order
49454,lacked
49455,basic
49456,flavoring
49457,came
49458,without
49459,sauce
49460,undercooked
49461,highly
49462,overpriced
49463,two
49464,weeks
49465,traveling
49466,around
49467,spain
49468,restaurant
49469,glaringly
49470,food
49471,drink
49472,far
49473,away
49474,worst
49475,living
49476,barcelona
49477,years
49478,still
49479,go
49480,even
